time,a_rate_uptake,x_rate_growth,Km,dt,g_rate_uptake,g_uptake_max,o_rate_uptake,o_uptake_max,a_uptake_max,g_uptake_min,o_uptake_min,a_uptake_min,X_min,X_max,Cell,O2,Ac,Glcxt,dummy,X,growth,g_uptake,o_uptake,a_uptake,o2_transport,C3__max_ac,C3__max_glcxt,C3__max_o2,C3__dt,C3__Km,C3__X_min,C3__min_o2,C3__min_ac,C3__min_glxct,C3__X_max,C3__max_X,C3__rateOfX,C3__Glcxt,C3__Ac,C3__O2,C3__X,C2__rateOfX,C2__rateOfAc,C2__rateOfGlcxt,C2__rateOfO2,C2__Km,C2__Glcxt,C2__O2,C2__Ac,C2__X,C2__o_uptake,C2__g_uptake,C2__a_uptake,C2__growth,C1__a_uptake_max,C1__default_min,C1__default_max,C1__g_uptake_max,C1__o_uptake_max,C1__default_neg_min,C1__o_uptake_min,C1__g_uptake_min,C1__a_uptake_min,C1__X_min,C1__X_max,C1__Glcxt,C1__O2,C1__Ac,C1__X,C1__v1,C1__o_uptake,C1__growth,C1__v3,C1__v2,C1__g_uptake,C1__a_uptake,C1__v4
0.29,1.533762668,1.094514243,0.015,0.01,9.986126177,9.986126002115526,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20780099907826963,0.3994765184803475,10.796591673072115,0.0,0.0013735644829252548,1.094514243,9.986126177,15.0,1.533762668,0.0,1000.0,9.986126002115526,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012318706912925255,1.094514243,10.796591673072115,0.3994765184803475,0.20780099907826963,0.0013735644829252548,1.094514243,1.533762668,9.986126177,15.0,0.001,10.796591673072115,0.20780099907826963,0.3994765184803475,0.0013735644829252548,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986126002115526,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898368,15.0,1.094514243,1.0E-9,1.055615874,9.986126177,1.533762668,0.0
0.3,1.533762937,1.094514232,0.015,0.01,9.986126002,9.986125825128065,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20776028933628876,0.3994553355437337,10.796453753795925,0.0,0.0013886809165279109,1.094514232,9.986126002,15.0,1.533762937,0.0,1000.0,9.986125825128065,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012333823236527913,1.094514232,10.796453753795925,0.3994553355437337,0.20776028933628876,0.0013886809165279109,1.094514232,1.533762937,9.986126002,15.0,0.001,10.796453753795925,0.20776028933628876,0.3994553355437337,0.0013886809165279109,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986125825128065,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898375,15.0,1.094514232,1.0E-9,1.055615855,9.986126002,1.533762937,0.0
0.31,1.533763209,1.09451422,0.015,0.01,9.986125825,9.986125646188224,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20772032446783642,0.3994339194796084,10.796314316684787,0.0,0.001403963710236912,1.09451422,9.986125825,15.0,1.533763209,0.0,1000.0,9.986125646188224,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012349105910236913,1.09451422,10.796314316684787,0.3994339194796084,0.20772032446783642,0.001403963710236912,1.09451422,1.533763209,9.986125825,15.0,0.001,10.796314316684787,0.20772032446783642,0.3994339194796084,0.001403963710236912,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986125646188224,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898382,15.0,1.09451422,1.0E-9,1.055615836,9.986125825,1.533763209,0.0
0.32,1.533763485,1.094514208,0.015,0.01,9.986125646,9.986125465274414,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2076810264760438,0.39941226772224714,10.796173345034607,0.0,0.0014194146948846944,1.094514208,9.986125646,15.0,1.533763485,0.0,1000.0,9.986125465274414,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012364556774884695,1.094514208,10.796173345034607,0.39941226772224714,0.2076810264760438,0.0014194146948846944,1.094514208,1.533763485,9.986125646,15.0,0.001,10.796173345034607,0.2076810264760438,0.39941226772224714,0.0014194146948846944,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986125465274414,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898389,15.0,1.094514208,1.0E-9,1.055615818,9.986125646,1.533763485,0.0
0.33,1.533763763,1.094514196,0.015,0.01,9.986125465,9.98612528236481,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20764232273377348,0.39939037767771596,10.796030821957457,0.0,0.0014350357214524185,1.094514196,9.986125465,15.0,1.533763763,0.0,1000.0,9.98612528236481,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012380177681452418,1.094514196,10.796030821957457,0.39939037767771596,0.20764232273377348,0.0014350357214524185,1.094514196,1.533763763,9.986125465,15.0,0.001,10.796030821957457,0.20764232273377348,0.39939037767771596,0.0014350357214524185,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612528236481,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898396,15.0,1.094514196,1.0E-9,1.055615798,9.986125465,1.533763763,0.0
0.34,1.533764044,1.094514184,0.015,0.01,9.986125282,9.986125097437336,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2076041455926932,0.3993682467235185,10.795886730379557,0.0,0.0014508286612917114,1.094514184,9.986125282,15.0,1.533764044,0.0,1000.0,9.986125097437336,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.01239597050129171,1.094514184,10.795886730379557,0.3993682467235185,0.2076041455926932,0.0014508286612917114,1.094514184,1.533764044,9.986125282,15.0,0.001,10.795886730379557,0.2076041455926932,0.3993682467235185,0.0014508286612917114,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986125097437336,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898403,15.0,1.094514184,1.0E-9,1.055615779,9.986125282,1.533764044,0.0
0.35,1.533764329,1.094514171,0.015,0.01,9.986125097,9.98612491046968,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20756643202056577,0.3993458722082813,10.795741053039226,0.0,0.0014667954063341789,1.094514171,9.986125097,15.0,1.533764329,0.0,1000.0,9.98612491046968,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.01241193711633418,1.094514171,10.795741053039226,0.3993458722082813,0.20756643202056577,0.0014667954063341789,1.094514171,1.533764329,9.986125097,15.0,0.001,10.795741053039226,0.20756643202056577,0.3993458722082813,0.0014667954063341789,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612491046968,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898411,15.0,1.094514171,1.0E-9,1.05561576,9.986125097,1.533764329,0.0
0.36,1.533764617,1.094514159,0.015,0.01,9.98612491,9.98612472143928,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20752912326471232,0.39932325145146486,10.795593772484814,0.0,0.001482937869361736,1.094514159,9.98612491,15.0,1.533764617,0.0,1000.0,9.98612472143928,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012428079459361736,1.094514159,10.795593772484814,0.39932325145146486,0.20752912326471232,0.001482937869361736,1.094514159,1.533764617,9.98612491,15.0,0.001,10.795593772484814,0.20752912326471232,0.39932325145146486,0.001482937869361736,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612472143928,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898418,15.0,1.094514159,1.0E-9,1.05561574,9.98612491,1.533764617,0.0
0.37,1.533764908,1.094514146,0.015,0.01,9.986124721,9.986124530323318,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20749216453976072,0.39930038174302823,10.795444871072617,0.0,0.0014992579841773934,1.094514146,9.986124721,15.0,1.533764908,0.0,1000.0,9.986124530323318,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012444399444177393,1.094514146,10.795444871072617,0.39930038174302823,0.20749216453976072,0.0014992579841773934,1.094514146,1.533764908,9.986124721,15.0,0.001,10.795444871072617,0.20749216453976072,0.39930038174302823,0.0014992579841773934,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986124530323318,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898425,15.0,1.094514146,1.0E-9,1.05561572,9.986124721,1.533764908,0.0
0.38,1.533765202,1.094514134,0.015,0.01,9.98612453,9.986124337098728,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20745550473792268,0.39927726034310435,10.795294330964753,0.0,0.0015157577058959198,1.094514134,9.98612453,15.0,1.533765202,0.0,1000.0,9.986124337098728,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.01246089904589592,1.094514134,10.795294330964753,0.39927726034310435,0.20745550473792268,0.0015157577058959198,1.094514134,1.533765202,9.98612453,15.0,0.001,10.795294330964753,0.20745550473792268,0.39927726034310435,0.0015157577058959198,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986124337098728,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898433,15.0,1.094514134,1.0E-9,1.0556157,9.98612453,1.533765202,0.0
0.39,1.533765499,1.094514121,0.015,0.01,9.986124337,9.986124141742183,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20741909616017196,0.3992538844816717,10.795142134127033,0.0,0.001532439011118409,1.094514121,9.986124337,15.0,1.533765499,0.0,1000.0,9.986124141742183,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012477580221118409,1.094514121,10.795142134127033,0.3992538844816717,0.20741909616017196,0.001532439011118409,1.094514121,1.533765499,9.986124337,15.0,0.001,10.795142134127033,0.20741909616017196,0.3992538844816717,0.001532439011118409,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986124141742183,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.03889844,15.0,1.094514121,1.0E-9,1.055615679,9.986124337,1.533765499,0.0
0.4,1.533765799,1.094514108,0.015,0.01,9.986124142,9.986123944230101,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20738289426681333,0.3992302513582227,10.794988262326802,0.0,0.0015493038982138817,1.094514108,9.986124142,15.0,1.533765799,0.0,1000.0,9.986123944230101,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012494444978213882,1.094514108,10.794988262326802,0.3992302513582227,0.20738289426681333,0.0015493038982138817,1.094514108,1.533765799,9.986124142,15.0,0.001,10.794988262326802,0.20738289426681333,0.3992302513582227,0.0015493038982138817,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986123944230101,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898448,15.0,1.094514108,1.0E-9,1.055615659,9.986124142,1.533765799,0.0
0.41,1.533766103,1.094514094,0.015,0.01,9.986123944,9.986123744538634,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20734685744603942,0.3992063581414124,10.794832697130765,0.0,0.0015663543875281908,1.094514094,9.986123944,15.0,1.533766103,0.0,1000.0,9.986123744538634,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012511495327528191,1.094514094,10.794832697130765,0.3992063581414124,0.20734685744603942,0.0015663543875281908,1.094514094,1.533766103,9.986123944,15.0,0.001,10.794832697130765,0.20734685744603942,0.3992063581414124,0.0015663543875281908,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986123744538634,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898456,15.0,1.094514094,1.0E-9,1.055615638,9.986123944,1.533766103,0.0
0.42,1.533766411,1.094514081,0.015,0.01,9.986123744,9.986123542643675,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2073109467991747,0.3991822019687344,10.79467541990275,0.0,0.0015835925216726987,1.094514081,9.986123744,15.0,1.533766411,0.0,1000.0,9.986123542643675,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012528733331672698,1.094514081,10.79467541990275,0.3991822019687344,0.2073109467991747,0.0015835925216726987,1.094514081,1.533766411,9.986123744,15.0,0.001,10.79467541990275,0.2073109467991747,0.3991822019687344,0.0015835925216726987,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986123542643675,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898463,15.0,1.094514081,1.0E-9,1.055615617,9.986123744,1.533766411,0.0
0.43,1.533766721,1.094514068,0.015,0.01,9.986123542,9.986123338520839,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20727512594140182,0.3991577799462094,10.794516411801492,0.0,0.0016010203657226667,1.094514068,9.986123542,15.0,1.533766721,0.0,1000.0,9.986123338520839,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012546161045722669,1.094514068,10.794516411801492,0.3991577799462094,0.20727512594140182,0.0016010203657226667,1.094514068,1.533766721,9.986123542,15.0,0.001,10.794516411801492,0.20727512594140182,0.3991577799462094,0.0016010203657226667,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986123338520839,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898471,15.0,1.094514068,1.0E-9,1.055615595,9.986123542,1.533766721,0.0
0.44,1.533767035,1.094514054,0.015,0.01,9.986123338,9.986123132145478,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2072393608168548,0.3991330891479759,10.794355653778371,0.0,0.0016186400074637804,1.094514054,9.986123338,15.0,1.533767035,0.0,1000.0,9.986123132145478,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012563780547463781,1.094514054,10.794355653778371,0.3991330891479759,0.2072393608168548,0.0016186400074637804,1.094514054,1.533767035,9.986123338,15.0,0.001,10.794355653778371,0.2072393608168548,0.3991330891479759,0.0016186400074637804,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986123132145478,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898479,15.0,1.094514054,1.0E-9,1.055615574,9.986123338,1.533767035,0.0
0.45,1.533767353,1.09451404,0.015,0.01,9.986123132,9.986122923492669,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20720361952703442,0.3991081266159707,10.79419312657514,0.0,0.0016364535576741006,1.09451404,9.986123132,15.0,1.533767353,0.0,1000.0,9.986122923492669,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.0125815939576741,1.09451404,10.79419312657514,0.3991081266159707,0.20720361952703442,0.0016364535576741006,1.09451404,1.533767353,9.986123132,15.0,0.001,10.79419312657514,0.20720361952703442,0.3991081266159707,0.0016364535576741006,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986122923492669,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898487,15.0,1.09451404,1.0E-9,1.055615552,9.986123132,1.533767353,0.0
0.46,1.533767674,1.094514026,0.015,0.01,9.986122923,9.986122712537206,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20716787217158453,0.3990828893595909,10.794028810721624,0.0,0.0016544631503612626,1.094514026,9.986122923,15.0,1.533767674,0.0,1000.0,9.986122712537206,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012599603410361263,1.094514026,10.794028810721624,0.3990828893595909,0.20716787217158453,0.0016544631503612626,1.094514026,1.533767674,9.986122923,15.0,0.001,10.794028810721624,0.20716787217158453,0.3990828893595909,0.0016544631503612626,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986122712537206,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898495,15.0,1.094514026,1.0E-9,1.05561553,9.986122923,1.533767674,0.0
0.47,1.533767998,1.094514012,0.015,0.01,9.986122712,9.986122499253609,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20713209070053748,0.39905737435531946,10.79386268653336,0.0,0.0016726709430181224,1.094514012,9.986122712,15.0,1.533767998,0.0,1000.0,9.986122499253609,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012617811063018123,1.094514012,10.79386268653336,0.39905737435531946,0.20713209070053748,0.0016726709430181224,1.094514012,1.533767998,9.986122712,15.0,0.001,10.79386268653336,0.20713209070053748,0.39905737435531946,0.0016726709430181224,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986122499253609,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898504,15.0,1.094514012,1.0E-9,1.055615507,9.986122712,1.533767998,0.0
0.48,1.533768327,1.094513998,0.015,0.01,9.986122499,9.986122283616112,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.2070962487771987,0.3990315785463296,10.793694734109257,0.0,0.0016910791168812161,1.094513998,9.986122499,15.0,1.533768327,0.0,1000.0,9.986122283616112,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012636219096881217,1.094513998,10.793694734109257,0.3990315785463296,0.2070962487771987,0.0016910791168812161,1.094513998,1.533768327,9.986122499,15.0,0.001,10.793694734109257,0.2070962487771987,0.3990315785463296,0.0016910791168812161,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986122283616112,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898512,15.0,1.094513998,1.0E-9,1.055615485,9.986122499,1.533768327,0.0
0.49,1.533768658,1.094513984,0.015,0.01,9.986122283,9.986122065598659,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20706032165090127,0.39900549884220193,10.793524933329222,0.0,0.001709689877192065,1.094513984,9.986122283,15.0,1.533768658,0.0,1000.0,9.986122065598659,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012654829717192066,1.094513984,10.793524933329222,0.39900549884220193,0.20706032165090127,0.001709689877192065,1.094513984,1.533768658,9.986122283,15.0,0.001,10.793524933329222,0.20706032165090127,0.39900549884220193,0.001709689877192065,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986122065598659,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.03889852,15.0,1.094513984,1.0E-9,1.055615462,9.986122283,1.533768658,0.0
0.5,1.533768994,1.094513969,0.015,0.01,9.986122065,9.98612184517491,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20702428603891793,0.3989791321184534,10.79335326385172,0.0,0.001728505453444069,1.094513969,9.986122065,15.0,1.533768994,0.0,1000.0,9.98612184517491,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.01267364514344407,1.094513969,10.79335326385172,0.3989791321184534,0.20702428603891793,0.001728505453444069,1.094513969,1.533768994,9.986122065,15.0,0.001,10.79335326385172,0.20702428603891793,0.3989791321184534,0.001728505453444069,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612184517491,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898529,15.0,1.094513969,1.0E-9,1.055615439,9.986122065,1.533768994,0.0
0.51,1.533769333,1.094513954,0.015,0.01,9.986121845,9.986121622318228,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20698812001686628,0.39895247521624755,10.793179705111362,0.0,0.0017475280996835942,1.094513954,9.986121845,15.0,1.533769333,0.0,1000.0,9.986121622318228,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012692667639683594,1.094513954,10.793179705111362,0.39895247521624755,0.20698812001686628,0.0017475280996835942,1.094513954,1.533769333,9.986121845,15.0,0.001,10.793179705111362,0.20698812001686628,0.39895247521624755,0.0017475280996835942,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986121622318228,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898538,15.0,1.094513954,1.0E-9,1.055615416,9.986121845,1.533769333,0.0
0.52,1.533769676,1.09451394,0.015,0.01,9.986121622,9.98612139700168,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20695180291699145,0.3989255249419648,10.79300423631644,0.0,0.0017667600947809396,1.09451394,9.986121622,15.0,1.533769676,0.0,1000.0,9.98612139700168,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012711899494780939,1.09451394,10.79300423631644,0.3989255249419648,0.20695180291699145,0.0017667600947809396,1.09451394,1.533769676,9.986121622,15.0,0.001,10.79300423631644,0.20695180291699145,0.3989255249419648,0.0017667600947809396,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612139700168,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898546,15.0,1.09451394,1.0E-9,1.055615392,9.986121622,1.533769676,0.0
0.53,1.533770023,1.094513925,0.015,0.01,9.986121397,9.986121169198032,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20691531523376305,0.3988982780668367,10.792826836446421,0.0,0.0017862037426507214,1.094513925,9.986121397,15.0,1.533770023,0.0,1000.0,9.986121169198032,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012731342992650722,1.094513925,10.792826836446421,0.3988982780668367,0.20691531523376305,0.0017862037426507214,1.094513925,1.533770023,9.986121397,15.0,0.001,10.792826836446421,0.20691531523376305,0.3988982780668367,0.0017862037426507214,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986121169198032,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898555,15.0,1.094513925,1.0E-9,1.055615368,9.986121397,1.533770023,0.0
0.54,1.533770373,1.094513909,0.015,0.01,9.986121169,9.98612093887975,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20687863853625515,0.3988707313265774,10.792647484249455,0.0,0.0018058613725620474,1.094513909,9.986121169,15.0,1.533770373,0.0,1000.0,9.98612093887975,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012751000462562048,1.094513909,10.792647484249455,0.3988707313265774,0.20687863853625515,0.0018058613725620474,1.094513909,1.533770373,9.986121169,15.0,0.001,10.792647484249455,0.20687863853625515,0.3988707313265774,0.0018058613725620474,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.98612093887975,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898564,15.0,1.094513909,1.0E-9,1.055615344,9.986121169,1.533770373,0.0
0.55,1.533770727,1.094513894,0.015,0.01,9.986120939,9.986120706018992,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20684175538681185,0.3988428814209568,10.79246615823979,0.0,0.0018257353394540512,1.094513894,9.986120939,15.0,1.533770727,0.0,1000.0,9.986120706018992,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012770874279454053,1.094513894,10.79246615823979,0.3988428814209568,0.20684175538681185,0.0018257353394540512,1.094513894,1.533770727,9.986120939,15.0,0.001,10.79246615823979,0.20684175538681185,0.3988428814209568,0.0018257353394540512,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986120706018992,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898573,15.0,1.094513894,1.0E-9,1.05561532,9.986120939,1.533770727,0.0
0.56,1.533771086,1.094513878,0.015,0.01,9.986120706,9.986120470587602,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20680464926555212,0.39881472501340426,10.792282836695243,0.0,0.0018458280241461565,1.094513878,9.986120706,15.0,1.533771086,0.0,1000.0,9.986120470587602,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012790966804146157,1.094513878,10.792282836695243,0.39881472501340426,0.20680464926555212,0.0018458280241461565,1.094513878,1.533771086,9.986120706,15.0,0.001,10.792282836695243,0.20680464926555212,0.39881472501340426,0.0018458280241461565,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986120470587602,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898582,15.0,1.094513878,1.0E-9,1.055615295,9.986120706,1.533771086,0.0
0.57,1.533771448,1.094513863,0.015,0.01,9.98612047,9.986120232557118,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20676730450028838,0.39878625873066376,10.792097497654574,0.0,0.0018661418336959285,1.094513863,9.98612047,15.0,1.533771448,0.0,1000.0,9.986120232557118,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012811280463695928,1.094513863,10.792097497654574,0.39878625873066376,0.20676730450028838,0.0018661418336959285,1.094513863,1.533771448,9.98612047,15.0,0.001,10.792097497654574,0.20676730450028838,0.39878625873066376,0.0018661418336959285,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986120232557118,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.038898591,15.0,1.094513863,1.0E-9,1.05561527,9.98612047,1.533771448,0.0
0.58,1.533771814,1.094513847,0.015,0.01,9.986120232,9.986119991898752,15.0,15.0,1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,1.0,0.20672970620146777,0.398757479162335,10.791910118914833,0.0,0.001886679201613993,1.094513847,9.986120232,15.0,1.533771814,0.0,1000.0,9.986119991898752,15.0,0.01,0.015,-1000.0,0.0,-1000.0,0.0,1000.0,0.012831817671613994,1.094513847,10.791910118914833,0.398757479162335,0.20672970620146777,0.001886679201613993,1.094513847,1.533771814,9.986120232,15.0,0.001,10.791910118914833,0.20672970620146777,0.398757479162335,0.001886679201613993,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,9.986119991898752,15.0,-1000.0,0.0,0.0,-1000.0,-1000.0,1000.0,0.0,0.0,0.0,0.0,0.0388986,15.0,1.094513847,1.0E-9,1.055615245,9.986120232,1.533771814,0.0
