time,dt,Cell,O2,Ac,Glcxt,dummy,X,C3__max_ac,C3__max_glcxt,C3__max_o2,C3__X_min,C3__min_o2,C3__min_ac,C3__min_glxct,C3__X_max,C3__max_X,C2__rateOfX,C2__rateOfAc,C2__rateOfGlcxt,C2__rateOfO2,C1__Glcxt,C1__O2,C1__Ac,C1__X
8.04,0.01,1.0,0.014656152188459419,2.863332690987633,9.278070380322921E-13,0.0,0.8188271028696436,349.4688565532546,1.1323855788876877E-10,1.7887787761766294,-1000.0,0.0,-1000.0,0.0,1000.0,0.8193384438396436,0.051134097,2.016217435,0.0,1.789693386,0.0,0.0,0.0,0.0
8.05,0.01,1.0,0.014656145283704016,2.846827575803659,9.278070380322921E-13,0.0,0.819245695696815,347.27710235749504,1.1318077092315147E-10,1.7878650990720304,-1000.0,0.0,-1000.0,0.0,1000.0,0.819756775346815,0.051107965,2.015187061,0.0,1.788778776,0.0,0.0,0.0,0.0
8.06,0.01,1.0,0.014656138391886807,2.830322460021187,9.278070380322921E-13,0.0,0.8196642885395498,345.0875837834491,1.1312304286679957E-10,1.7869523549674275,-1000.0,0.0,-1000.0,0.0,1000.0,0.8201751071395498,0.05108186,2.014157739,0.0,1.787865099,0.0,0.0,0.0,0.0
8.07,0.01,1.0,0.014656131511518738,2.813817343648536,9.278070380322921E-13,0.0,0.8200828814006749,342.90029741413053,1.1306537362928944E-10,1.7860405422492536,-1000.0,0.0,-1000.0,0.0,1000.0,0.8205934392206748,0.051055782,2.013129467,0.0,1.786952355,0.0,0.0,0.0,0.0
8.08,0.01,1.0,0.014656124645756597,2.797312226680866,9.278070380322921E-13,0.0,0.8205014742751531,340.7152398453532,1.1300776312284134E-10,1.785129659911949,-1000.0,0.0,-1000.0,0.0,1000.0,0.821011771575153,0.05102973,2.012102245,0.0,1.786040542,0.0,0.0,0.0,0.0
8.09,0.01,1.0,0.014656117786278212,2.7808071091165805,9.278070380322921E-13,0.0,0.8209200671664805,338.53240766833693,1.1295021125592652E-10,1.7842197054925228,-1000.0,0.0,-1000.0,0.0,1000.0,0.8214301042164804,0.051003705,2.011076071,0.0,1.78512966,0.0,0.0,0.0,0.0
8.1,0.01,1.0,0.014656110945751692,2.7643019909573554,9.278070380322921E-13,0.0,0.8213386600702804,336.35179749318604,1.1289271794103503E-10,1.78331067914757,-1000.0,0.0,-1000.0,0.0,1000.0,0.8218484371302804,0.050977706,2.010050943,0.0,1.784219705,0.0,0.0,0.0,0.0
8.11,0.01,1.0,0.01465610410888589,2.747796872208164,9.278070380322921E-13,0.0,0.8217572529907184,334.17340592554785,1.1283528308691412E-10,1.782402577571164,-1000.0,0.0,-1000.0,0.0,1000.0,0.8222667703307185,0.050951734,2.009026859,0.0,1.783310679,0.0,0.0,0.0,0.0
8.12,0.01,1.0,0.014656097281928522,2.731291752869085,9.278070380322921E-13,0.0,0.8221758459240794,331.9972295887754,1.127779066063225E-10,1.7814954001426575,-1000.0,0.0,-1000.0,0.0,1000.0,0.8226851038040794,0.050925788,2.008003818,0.0,1.782402578,0.0,0.0,0.0,0.0
8.13,0.01,1.0,0.014656090475320783,2.7147866329435333,9.278070380322921E-13,0.0,0.822594438875199,329.8232651019018,1.1272058840828245E-10,1.7805891466903097,-1000.0,0.0,-1000.0,0.0,1000.0,0.823103437565199,0.050899869,2.006981818,0.0,1.7814954,0.0,0.0,0.0,0.0
8.14,0.01,1.0,0.014656083671714358,2.6982815124218424,9.278070380322921E-13,0.0,0.8230130318410239,327.65150910048965,1.1266332840582045E-10,1.779683813728591,-1000.0,0.0,-1000.0,0.0,1000.0,0.8235217716010239,0.050873976,2.005960859,0.0,1.780589147,0.0,0.0,0.0,0.0
8.15,0.01,1.0,0.014656076883528959,2.6817763913224844,9.278070380322921E-13,0.0,0.8234316248188264,325.48195822612837,1.1260612651072469E-10,1.7787794013695863,-1000.0,0.0,-1000.0,0.0,1000.0,0.8239401059088264,0.050848109,2.004940936,0.0,1.779683814,0.0,0.0,0.0,0.0
8.16,0.01,1.0,0.014656070111129125,2.6652712696344207,9.278070380322921E-13,0.0,0.8238502178144421,323.3146091163312,1.1254898263242718E-10,1.777875908222735,-1000.0,0.0,-1000.0,0.0,1000.0,0.8243584405044421,0.050822269,2.003922051,0.0,1.778779401,0.0,0.0,0.0,0.0
8.17,0.01,1.0,0.014656063343691447,2.6487661473500212,9.278070380322921E-13,0.0,0.8242688108258063,321.1494584268721,1.1249189668435324E-10,1.776973331603993,-1000.0,0.0,-1000.0,0.0,1000.0,0.8247767753758063,0.050796455,2.002904202,0.0,1.777875908,0.0,0.0,0.0,0.0
8.18,0.01,1.0,0.014656056583906627,2.632261024481664,9.278070380322921E-13,0.0,0.8246874038511794,318.9865028186088,1.1243486857869342E-10,1.7760716704501687,-1000.0,0.0,-1000.0,0.0,1000.0,0.8251951105211794,0.050770667,2.001887385,0.0,1.776973332,0.0,0.0,0.0,0.0
8.19,0.01,1.0,0.014656049847045757,2.615755901037048,9.278070380322921E-13,0.0,0.825105996889148,316.82573895845235,1.123778982277714E-10,1.7751709252232775,-1000.0,0.0,-1000.0,0.0,1000.0,0.825613445939148,0.050744905,2.000871599,0.0,1.77607167,0.0,0.0,0.0,0.0
8.2,0.01,1.0,0.014656043112386385,2.5992507770026987,9.278070380322921E-13,0.0,0.8255245899386241,314.66716351735926,1.1232098554404353E-10,1.7742710920262872,-1000.0,0.0,-1000.0,0.0,1000.0,0.8260317816286241,0.050719169,1.999856845,0.0,1.775170925,0.0,0.0,0.0,0.0
8.21,0.01,1.0,0.014656036389330333,2.582745652385143,9.278070380322921E-13,0.0,0.8259431830071055,312.5107731684032,1.1226413043761847E-10,1.7733721705751897,-1000.0,0.0,-1000.0,0.0,1000.0,0.8264501176071054,0.05069346,1.998843119,0.0,1.774271092,0.0,0.0,0.0,0.0
8.22,0.01,1.0,0.014656029675578545,2.566240527186282,9.278070380322921E-13,0.0,0.8263617760859053,310.35656460834394,1.1220733282505873E-10,1.7724741592705426,-1000.0,0.0,-1000.0,0.0,1000.0,0.8268684538459053,0.050667776,1.99783042,0.0,1.773372171,0.0,0.0,0.0,0.0
8.23,0.01,1.0,0.014656022981857593,2.5497354014116476,9.278070380322921E-13,0.0,0.8267803691831823,308.2045345195809,1.121505926153814E-10,1.7715770579687826,-1000.0,0.0,-1000.0,0.0,1000.0,0.8272867903731823,0.050642119,1.996818746,0.0,1.772474159,0.0,0.0,0.0,0.0
8.24,0.01,1.0,0.014656016291187752,2.5332302750539033,9.278070380322921E-13,0.0,0.8271989622908944,306.05467961073515,1.1209390972540626E-10,1.7706808632996212,-1000.0,0.0,-1000.0,0.0,1000.0,0.8277051271608944,0.050616487,1.995808097,0.0,1.771577058,0.0,0.0,0.0,0.0
8.25,0.01,1.0,0.014656009616643716,2.5167251481176547,9.278070380322921E-13,0.0,0.8276175554178616,303.90699657735775,1.120372840644204E-10,1.769785575407156,-1000.0,0.0,-1000.0,0.0,1000.0,0.8281234642378617,0.050590882,1.99479847,0.0,1.770680863,0.0,0.0,0.0,0.0
8.26,0.01,1.0,0.01465600295140874,2.5002200206029386,9.278070380322921E-13,0.0,0.8280361485566871,301.76148214189124,1.1198071554949992E-10,1.7688911921545611,-1000.0,0.0,-1000.0,0.0,1000.0,0.8285418015766871,0.050565302,1.993789864,0.0,1.769785575,0.0,0.0,0.0,0.0
8.27,0.01,1.0,0.014655996294196696,2.483714892513597,9.278070380322921E-13,0.0,0.8284547417085686,299.6181330196157,1.1192420409266967E-10,1.7679977119940633,-1000.0,0.0,-1000.0,0.0,1000.0,0.8289601391885686,0.050539748,1.992782277,0.0,1.768891192,0.0,0.0,0.0,0.0
8.28,0.01,1.0,0.014655989648809487,2.467209763848935,9.278070380322921E-13,0.0,0.8288733348750312,297.47694593547243,1.1186774960743963E-10,1.7671051340151434,-1000.0,0.0,-1000.0,0.0,1000.0,0.8293784770750312,0.05051422,1.991775708,0.0,1.767997712,0.0,0.0,0.0,0.0
8.29,0.01,1.0,0.014655983015808564,2.450704634612024,9.278070380322921E-13,0.0,0.8292919280579273,295.3379176213558,1.1181135200745045E-10,1.7662134569179153,-1000.0,0.0,-1000.0,0.0,1000.0,0.8297968152379273,0.050488718,1.990770155,0.0,1.767105134,0.0,0.0,0.0,0.0
8.3,0.01,1.0,0.014655976392759694,2.434199504801427,9.278070380322921E-13,0.0,0.8297105212594368,293.2010448151036,1.1175501120647305E-10,1.7653226790435903,-1000.0,0.0,-1000.0,0.0,1000.0,0.8302151536794368,0.050463242,1.989765617,0.0,1.766213457,0.0,0.0,0.0,0.0
8.31,0.01,1.0,0.01465596978252713,2.4176943744196056,9.278070380322921E-13,0.0,0.8301291144737658,291.066324267911,1.1169872712086966E-10,1.7644327994127933,-1000.0,0.0,-1000.0,0.0,1000.0,0.8306334923837658,0.050437791,1.988762092,0.0,1.765322679,0.0,0.0,0.0,0.0
8.32,0.01,1.0,0.014655963184916116,2.401189243464625,9.278070380322921E-13,0.0,0.8305477077037373,288.93375272686995,1.1164249966332206E-10,1.763543816619237,-1000.0,0.0,-1000.0,0.0,1000.0,0.8310518313637373,0.050412366,1.987759579,0.0,1.764432799,0.0,0.0,0.0,0.0
8.33,0.01,1.0,0.014655956588902603,2.384684111930176,9.278070380322921E-13,0.0,0.8309663009441924,286.8033269548722,1.1158632875044644E-10,1.7626557280164084,-1000.0,0.0,-1000.0,0.0,1000.0,0.8314701706041925,0.050386966,1.986758077,0.0,1.763543817,0.0,0.0,0.0,0.0
8.34,0.01,1.0,0.0146559500134472,2.3681789798305166,9.278070380322921E-13,0.0,0.8313848941985976,284.67504371383836,1.1153021429518481E-10,1.7617685345068397,-1000.0,0.0,-1000.0,0.0,1000.0,0.8318885101185977,0.050361592,1.985757582,0.0,1.762655728,0.0,0.0,0.0,0.0
8.35,0.01,1.0,0.014655943441239933,2.351673847158873,9.278070380322921E-13,0.0,0.8318034874707476,282.54889977308903,1.11474156211953E-10,1.7608822326539257,-1000.0,0.0,-1000.0,0.0,1000.0,0.8323068499107477,0.050336244,1.984758095,0.0,1.761768535,0.0,0.0,0.0,0.0
8.36,0.01,1.0,0.01465593688546509,2.335168713929098,9.278070380322921E-13,0.0,0.8322220807564434,280.4248919170079,1.1141815441774738E-10,1.759996822727998,-1000.0,0.0,-1000.0,0.0,1000.0,0.8327251899664434,0.050310921,1.983759612,0.0,1.760882233,0.0,0.0,0.0,0.0
8.37,0.01,1.0,0.014655930339552205,2.3186635801257847,9.278070380322921E-13,0.0,0.8326406740601243,278.30301692321,1.1136220882589906E-10,1.7591123025672035,-1000.0,0.0,-1000.0,0.0,1000.0,0.8331435303001243,0.050285624,1.982762135,0.0,1.759996823,0.0,0.0,0.0,0.0
8.38,0.01,1.0,0.014655923802655329,2.3021584457541966,9.278070380322921E-13,0.0,0.833059267378228,276.18327158767966,1.1130631935365608E-10,1.7582286707599073,-1000.0,0.0,-1000.0,0.0,1000.0,0.833561870898228,0.050260352,1.98176566,0.0,1.759112303,0.0,0.0,0.0,0.0
8.39,0.01,1.0,0.014655917279335908,2.2856533108237564,9.278070380322921E-13,0.0,0.8334778607075041,274.0656527097977,1.1125048591705316E-10,1.7573459265239018,-1000.0,0.0,-1000.0,0.0,1000.0,0.833980211757504,0.050235105,1.980770185,0.0,1.758228671,0.0,0.0,0.0,0.0
8.4,0.01,1.0,0.01465591076306359,2.2691481753229628,9.278070380322921E-13,0.0,0.8338964540533537,271.95015708674026,1.1119470842980684E-10,1.756464067709954,-1000.0,0.0,-1000.0,0.0,1000.0,0.8343985528933536,0.050209884,1.979775711,0.0,1.757345927,0.0,0.0,0.0,0.0
8.41,0.01,1.0,0.014655904261121979,2.2526430392610832,9.278070380322921E-13,0.0,0.834315047413164,269.8367815337981,1.1113898680954012E-10,1.7555830938868424,-1000.0,0.0,-1000.0,0.0,1000.0,0.834816894293164,0.050184688,1.978782234,0.0,1.756464068,0.0,0.0,0.0,0.0
8.42,0.01,1.0,0.014655897769603186,2.236137902634914,9.278070380322921E-13,0.0,0.834733640784635,267.72552286771196,1.1108332097266609E-10,1.7547030032625692,-1000.0,0.0,-1000.0,0.0,1000.0,0.835235235954635,0.050159517,1.977789754,0.0,1.755583094,0.0,0.0,0.0,0.0
8.43,0.01,1.0,0.014655891290227695,2.2196327654453922,9.278070380322921E-13,0.0,0.835152234174131,265.61637790613247,1.1102771083328455E-10,1.7538237946830701,-1000.0,0.0,-1000.0,0.0,1000.0,0.835653577894131,0.050134372,1.976798269,0.0,1.754703003,0.0,0.0,0.0,0.0
8.44,0.01,1.0,0.014655884813941703,2.2031276276893474,9.278070380322921E-13,0.0,0.8355708275716347,263.50934348736797,1.1097215631182786E-10,1.7529454658052255,-1000.0,0.0,-1000.0,0.0,1000.0,0.8360719200816347,0.050109251,1.975807778,0.0,1.753823795,0.0,0.0,0.0,0.0
8.45,0.01,1.0,0.01465587835389513,2.1866224893762323,9.278070380322921E-13,0.0,0.835989420984145,261.4044164394365,1.1091665732131915E-10,1.7520680168254417,-1000.0,0.0,-1000.0,0.0,1000.0,0.8364902625441449,0.050084156,1.974818278,0.0,1.752945466,0.0,0.0,0.0,0.0
8.46,0.01,1.0,0.014655871903547845,2.1701173505029927,9.278070380322921E-13,0.0,0.8364080144106267,259.3015936072557,1.1086121378000074E-10,1.7511914456667168,-1000.0,0.0,-1000.0,0.0,1000.0,0.8369086052706267,0.050059086,1.973829769,0.0,1.752068017,0.0,0.0,0.0,0.0
8.47,0.01,1.0,0.014655865462321166,2.153612211070888,9.278070380322921E-13,0.0,0.8368266078503582,257.20087183928115,1.1080582560491054E-10,1.7503157509465554,-1000.0,0.0,-1000.0,0.0,1000.0,0.8373269482603583,0.050034041,1.972842249,0.0,1.751191446,0.0,0.0,0.0,0.0
8.48,0.01,1.0,0.014655859035194008,2.1371070710855027,9.278070380322921E-13,0.0,0.8372452013029317,255.10224799067268,1.1075049271321034E-10,1.7494409319479627,-1000.0,0.0,-1000.0,0.0,1000.0,0.8377452915129316,0.050009021,1.971855716,0.0,1.750315751,0.0,0.0,0.0,0.0
8.49,0.01,1.0,0.014655852616120355,2.120601930539951,9.278070380322921E-13,0.0,0.8376637947766294,253.00571891573128,1.1069521501975871E-10,1.7485669866010123,-1000.0,0.0,-1000.0,0.0,1000.0,0.8381636350466295,0.049984027,1.97087017,0.0,1.749440932,0.0,0.0,0.0,0.0
8.5,0.01,1.0,0.014655846205038365,2.104096789440089,9.278070380322921E-13,0.0,0.8380823882633032,250.91128149062575,1.1063999244571477E-10,1.747693913650357,-1000.0,0.0,-1000.0,0.0,1000.0,0.8385819788333032,0.049959057,1.969885608,0.0,1.748566987,0.0,0.0,0.0,0.0
8.51,0.01,1.0,0.014655839807532841,2.0875916477878738,9.278070380322921E-13,0.0,0.8385009817634868,248.8189325855338,1.1058482490728887E-10,1.7468217124355172,-1000.0,0.0,-1000.0,0.0,1000.0,0.8390003228834868,0.049934112,1.968902029,0.0,1.747693914,0.0,0.0,0.0,0.0
8.52,0.01,1.0,0.01465583342630422,2.071086505581292,9.278070380322921E-13,0.0,0.8389195752780284,246.72866907934744,1.1052971232213638E-10,1.7459503819739026,-1000.0,0.0,-1000.0,0.0,1000.0,0.8394186671980284,0.049909192,1.967919432,0.0,1.746821712,0.0,0.0,0.0,0.0
8.53,0.01,1.0,0.014655827045219099,2.0545813628143708,9.278070380322921E-13,0.0,0.8393381688080908,244.64048785661882,1.1047465460803548E-10,1.7450799190416713,-1000.0,0.0,-1000.0,0.0,1000.0,0.8398370117780908,0.049884297,1.966937816,0.0,1.745950382,0.0,0.0,0.0,0.0
8.54,0.01,1.0,0.01465582067925157,2.0380762195024564,9.278070380322921E-13,0.0,0.8397567623467534,242.55438581586967,1.104196516853047E-10,1.7442103241610891,-1000.0,0.0,-1000.0,0.0,1000.0,0.8402553566067534,0.049859426,1.965957177,0.0,1.745079919,0.0,0.0,0.0,0.0
8.55,0.01,1.0,0.01465581432368311,2.021571075631793,9.278070380322921E-13,0.0,0.8401753559041978,240.47035984468832,1.10364703468233E-10,1.7433415954131533,-1000.0,0.0,-1000.0,0.0,1000.0,0.8406737017141978,0.049834581,1.964977517,0.0,1.744210324,0.0,0.0,0.0,0.0
8.56,0.01,1.0,0.01465580797979705,2.0050659312099164,9.278070380322921E-13,0.0,0.8405939494741246,238.38840685569008,1.1030980987869518E-10,1.7424737317133911,-1000.0,0.0,-1000.0,0.0,1000.0,0.8410920470741245,0.04980976,1.963998832,0.0,1.743341595,0.0,0.0,0.0,0.0
8.57,0.01,1.0,0.014655801638338883,1.988560786240557,9.278070380322921E-13,0.0,0.8410125430589434,236.30852375604346,1.102549708336427E-10,1.7416067306470102,-1000.0,0.0,-1000.0,0.0,1000.0,0.8415103926989433,0.049784964,1.963021121,0.0,1.742473732,0.0,0.0,0.0,0.0
8.58,0.01,1.0,0.014655795312692349,1.9720556407236611,9.278070380322921E-13,0.0,0.8414311366529643,234.23070746655077,1.1020018625387323E-10,1.74074059255102,-1000.0,0.0,-1000.0,0.0,1000.0,0.8419287385729644,0.049760192,1.962044383,0.0,1.741606731,0.0,0.0,0.0,0.0
8.59,0.01,1.0,0.014655788996686975,1.9555504946637332,9.278070380322921E-13,0.0,0.8418497302676334,232.15495490152324,1.1014545605417409E-10,1.73987531534294,-1000.0,0.0,-1000.0,0.0,1000.0,0.8423470847276334,0.049735446,1.961068616,0.0,1.740740593,0.0,0.0,0.0,0.0
8.6,0.01,1.0,0.014655782698515038,1.9390453480531047,9.278070380322921E-13,0.0,0.8422683238894608,230.08126300071837,1.1009078015929877E-10,1.7390108988034183,-1000.0,0.0,-1000.0,0.0,1000.0,0.8427654311194608,0.049710723,1.96009382,0.0,1.739875315,0.0,0.0,0.0,0.0
8.61,0.01,1.0,0.014655776399148529,1.9225402008887773,9.278070380322921E-13,0.0,0.8426869175305194,228.00962868695194,1.1003615848297267E-10,1.7381473393087041,-1000.0,0.0,-1000.0,0.0,1000.0,0.8431837777905193,0.049686026,1.959119993,0.0,1.739010899,0.0,0.0,0.0,0.0
8.62,0.01,1.0,0.014655770119167686,1.9060350531892256,9.278070380322921E-13,0.0,0.8431055111863526,225.94004890991695,1.0998159094777671E-10,1.7372846380745484,-1000.0,0.0,-1000.0,0.0,1000.0,0.8436021247163525,0.049661353,1.958147131,0.0,1.738147339,0.0,0.0,0.0,0.0
8.63,0.01,1.0,0.014655763843007838,1.8895299049355883,9.278070380322921E-13,0.0,0.843524104852803,223.8725206153024,1.0992707747379503E-10,1.7364227919899589,-1000.0,0.0,-1000.0,0.0,1000.0,0.844020471892803,0.049636704,1.957175237,0.0,1.737284638,0.0,0.0,0.0,0.0
8.64,0.01,1.0,0.014655757578347143,1.8730247561474773,9.278070380322921E-13,0.0,0.8439426985344521,221.80704075443964,1.0987261797883084E-10,1.7355618006640359,-1000.0,0.0,-1000.0,0.0,1000.0,0.8444388193344522,0.04961208,1.956204305,0.0,1.736422792,0.0,0.0,0.0,0.0
8.65,0.01,1.0,0.0146557513219573,1.8565196068155225,9.278070380322921E-13,0.0,0.8443612922277539,219.7436062887225,1.0981821238450986E-10,1.7347016624735396,-1000.0,0.0,-1000.0,0.0,1000.0,0.8448571670277539,0.04958748,1.955234337,0.0,1.735561801,0.0,0.0,0.0,0.0
8.66,0.01,1.0,0.01465574508489506,1.840014456943572,9.278070380322921E-13,0.0,0.8447798859379101,217.68221417958492,1.0976386060887643E-10,1.7338423774294087,-1000.0,0.0,-1000.0,0.0,1000.0,0.8452755149879101,0.049562905,1.95426533,0.0,1.734701662,0.0,0.0,0.0,0.0
8.67,0.01,1.0,0.014655738850810984,1.823509306523384,9.278070380322921E-13,0.0,0.8451984796619868,215.62286140036167,1.0970956257379076E-10,1.732983942359599,-1000.0,0.0,-1000.0,0.0,1000.0,0.8456938632019868,0.049538354,1.953297284,0.0,1.733842377,0.0,0.0,0.0,0.0
8.68,0.01,1.0,0.014655732626831152,1.8070041555600664,9.278070380322921E-13,0.0,0.8456170733973503,213.5655449292217,1.0965531819992927E-10,1.7321263568517156,-1000.0,0.0,-1000.0,0.0,1000.0,0.8461122116673503,0.049513827,1.952330196,0.0,1.732983942,0.0,0.0,0.0,0.0
8.69,0.01,1.0,0.014655726409324794,1.7904990040636612,9.278070380322921E-13,0.0,0.8460356671416669,211.51026175078627,1.0960112740808565E-10,1.7312696192228563,-1000.0,0.0,-1000.0,0.0,1000.0,0.8465305603816669,0.049489324,1.951364064,0.0,1.732126357,0.0,0.0,0.0,0.0
8.7,0.01,1.0,0.014655720209063723,1.773993852032166,9.278070380322921E-13,0.0,0.8464542609013679,209.45700884954508,1.0954699011678217E-10,1.7304137294556174,-1000.0,0.0,-1000.0,0.0,1000.0,0.8469489093613679,0.049464846,1.950398888,0.0,1.731269619,0.0,0.0,0.0,0.0
8.71,0.01,1.0,0.014655714017598968,1.757488699459991,9.278070380322921E-13,0.0,0.8468728546747329,207.40578322256584,1.0949290624834381E-10,1.729558685321862,-1000.0,0.0,-1000.0,0.0,1000.0,0.8473672585947329,0.049440392,1.949434667,0.0,1.730413729,0.0,0.0,0.0,0.0
8.72,0.01,1.0,0.014655707833181012,1.7409835463465353,9.278070380322921E-13,0.0,0.8472914484603422,205.35658187081978,1.094388757239161E-10,1.7287044853670286,-1000.0,0.0,-1000.0,0.0,1000.0,0.8477856080803422,0.049415962,1.948471399,0.0,1.729558685,0.0,0.0,0.0,0.0
8.73,0.01,1.0,0.014655701660231467,1.724478392696114,9.278070380322921E-13,0.0,0.8477100422655538,203.309401797256,1.09384898462378E-10,1.7278511288287164,-1000.0,0.0,-1000.0,0.0,1000.0,0.8482039578355538,0.049391557,1.947509082,0.0,1.728704485,0.0,0.0,0.0,0.0
8.74,0.01,1.0,0.014655695492659526,1.7079732385096014,9.278070380322921E-13,0.0,0.848128636081081,201.26424002155443,1.0933097438878226E-10,1.726998613802261,-1000.0,0.0,-1000.0,0.0,1000.0,0.8486223078310811,0.049367175,1.946547715,0.0,1.727851129,0.0,0.0,0.0,0.0
8.75,0.01,1.0,0.014655689339132203,1.691468083801405,9.278070380322921E-13,0.0,0.8485472299148922,199.22109355714267,1.0927710342095263E-10,1.7261469400084046,-1000.0,0.0,-1000.0,0.0,1000.0,0.8490406580948922,0.049342818,1.945587295,0.0,1.726998614,0.0,0.0,0.0,0.0
8.76,0.01,1.0,0.014655683197523547,1.6749629285570724,9.278070380322921E-13,0.0,0.8489658237582944,197.17995943335217,1.0922328548416727E-10,1.7252961060130634,-1000.0,0.0,-1000.0,0.0,1000.0,0.8494590085982945,0.049318484,1.944627824,0.0,1.72614694,0.0,0.0,0.0,0.0
8.77,0.01,1.0,0.014655677063938544,1.6584577727757932,9.278070380322921E-13,0.0,0.8493844176113733,195.14083467778556,1.0916952049886287E-10,1.7244461100980217,-1000.0,0.0,-1000.0,0.0,1000.0,0.8498773593513733,0.049294174,1.943669299,0.0,1.725296106,0.0,0.0,0.0,0.0
8.78,0.01,1.0,0.01465567094089611,1.6419526164617824,9.278070380322921E-13,0.0,0.8498030114830137,193.10371632258133,1.0911580838450603E-10,1.723596951284966,-1000.0,0.0,-1000.0,0.0,1000.0,0.8502957103730138,0.049269889,1.942711718,0.0,1.72444611,0.0,0.0,0.0,0.0
8.79,0.01,1.0,0.014655664828776914,1.62544745961589,9.278070380322921E-13,0.0,0.8502216053654149,191.0686014159829,1.0906214906671149E-10,1.7227486284407743,-1000.0,0.0,-1000.0,0.0,1000.0,0.850714061635415,0.049245627,1.94175508,0.0,1.723596951,0.0,0.0,0.0,0.0
8.8,0.01,1.0,0.014655658726056953,1.6089423022441969,9.278070380322921E-13,0.0,0.8506401992595672,189.03548700376678,1.09008542466265E-10,1.721901140132182,-1000.0,0.0,-1000.0,0.0,1000.0,0.8511324131495672,0.049221389,1.940799383,0.0,1.722748628,0.0,0.0,0.0,0.0
8.81,0.01,1.0,0.014655652629386604,1.5924371443409533,9.278070380322921E-13,0.0,0.8510587931667629,187.00437013835696,1.0895498850535153E-10,1.7210544847339968,-1000.0,0.0,-1000.0,0.0,1000.0,0.851550764916763,0.049197175,1.939844627,0.0,1.72190114,0.0,0.0,0.0,0.0
8.82,0.01,1.0,0.01465564654193505,1.575931985905582,9.278070380322921E-13,0.0,0.8514773870885965,184.97524787851705,1.0890148710627046E-10,1.7202086613887573,-1000.0,0.0,-1000.0,0.0,1000.0,0.8519691169385966,0.049172985,1.93889081,0.0,1.721054485,0.0,0.0,0.0,0.0
8.83,0.01,1.0,0.014655640472946534,1.559426826951234,9.278070380322921E-13,0.0,0.8518959810269648,182.94811729034237,1.0884803819143546E-10,1.719363669952792,-1000.0,0.0,-1000.0,0.0,1000.0,0.8523874692169648,0.049148819,1.937937929,0.0,1.720208661,0.0,0.0,0.0,0.0
8.84,0.01,1.0,0.01465563440456265,1.542921667462307,9.278070380322921E-13,0.0,0.8523145749755439,180.92297544619353,1.0879464168573724E-10,1.7185195071413781,-1000.0,0.0,-1000.0,0.0,1000.0,0.8528058217355439,0.049124676,1.936985986,0.0,1.71936367,0.0,0.0,0.0,0.0
8.85,0.01,1.0,0.014655628351235602,1.5264165074540836,9.278070380322921E-13,0.0,0.8527331689368225,178.89981942159307,1.0874129751053756E-10,1.7176761734050483,-1000.0,0.0,-1000.0,0.0,1000.0,0.8532241745068225,0.049100557,1.936034976,0.0,1.718519507,0.0,0.0,0.0,0.0
8.86,0.01,1.0,0.014655622308094914,1.50991134692155,9.278070380322921E-13,0.0,0.8531517629135926,176.87864629754307,1.0868800558859E-10,1.7168336669494462,-1000.0,0.0,-1000.0,0.0,1000.0,0.8536425275335926,0.049076462,1.9350849,0.0,1.717676173,0.0,0.0,0.0,0.0
8.87,0.01,1.0,0.014655616268836985,1.493406185856522,9.278070380322921E-13,0.0,0.853570356900413,174.8594531641496,1.0863476584511929E-10,1.7159919858525732,-1000.0,0.0,-1000.0,0.0,1000.0,0.8540608808004131,0.04905239,1.934135757,0.0,1.716833667,0.0,0.0,0.0,0.0
8.88,0.01,1.0,0.014655610242289112,1.4769010242732685,9.278070380322921E-13,0.0,0.8539889509006688,172.84223711386497,1.0858157820182962E-10,1.7151511299090452,-1000.0,0.0,-1000.0,0.0,1000.0,0.8544792343206689,0.049028342,1.933187543,0.0,1.715991986,0.0,0.0,0.0,0.0
8.89,0.01,1.0,0.01465560422660134,1.4603958621657906,9.278070380322921E-13,0.0,0.8544075449180479,170.82699524452258,1.0852844258181275E-10,1.7143110976844271,-1000.0,0.0,-1000.0,0.0,1000.0,0.854897588098048,0.049004318,1.932240259,0.0,1.71515113,0.0,0.0,0.0,0.0
8.9,0.01,1.0,0.014655598218318126,1.443890699542049,9.278070380322921E-13,0.0,0.8548261389479934,168.81372466489816,1.084753589106256E-10,1.7134718875959338,-1000.0,0.0,-1000.0,0.0,1000.0,0.8553159421179934,0.048980317,1.931293902,0.0,1.714311098,0.0,0.0,0.0,0.0
8.91,0.01,1.0,0.01465559222074144,1.4273855363983696,9.278070380322921E-13,0.0,0.8552447329947876,166.80242248229987,1.0842232711031302E-10,1.712633498795773,-1000.0,0.0,-1000.0,0.0,1000.0,0.8557342963947876,0.04895634,1.930348472,0.0,1.713471888,0.0,0.0,0.0,0.0
8.92,0.01,1.0,0.014655586235229973,1.4108803727365435,9.278070380322921E-13,0.0,0.8556633270544596,164.79308581589711,1.0836934710665186E-10,1.7117959302673758,-1000.0,0.0,-1000.0,0.0,1000.0,0.8561526509144596,0.048932386,1.929403967,0.0,1.712633499,0.0,0.0,0.0,0.0
