"Time","A (1)","C (1)","D (1)"
47.7,4.950196534900005,0.08492969660951237,4.964873768490486
47.8,4.950189343200005,0.08409178786967765,4.965718868930321
47.9,4.950182293900005,0.08326207477073987,4.96655563132926
48.0,4.950175384200005,0.08244047855075612,4.967384137249244
48.1,4.950168611300005,0.08162692123147795,4.968204467468522
48.2,4.9501619725000054,0.08082132551105176,4.969016701988948
48.3,4.950155465200006,0.08002361475728861,4.969820920042711
48.4,4.950149086700006,0.07923371320000414,4.970617200099995
48.5,4.9501428345000065,0.07845154562393669,4.971405619876062
48.6,4.950136706200007,0.07767703746272729,4.972186256337272
48.7,4.950130699200007,0.07691011509096791,4.972959185709032
48.8,4.9501248111000065,0.07615070541683235,4.973724483483167
48.9,4.950119039600006,0.07539873597626841,4.974482224423731
49.0,4.950113382400006,0.07465413502625336,4.975232482573746
49.1,4.950107837200005,0.07391683153761949,4.97597533126238
49.2,4.950102401800006,0.0731867550884494,4.97671084311155
49.3,4.9500970741000065,0.0724638358580339,4.977439090041965
49.4,4.950091851900006,0.07174800481989298,4.978160143280107
49.5,4.950086733100006,0.07103919353487004,4.97887407336513
49.6,4.950081715600006,0.07033733424478941,4.979580950155211
49.7,4.950076797500006,0.06964235966667723,4.980280842833323
49.8,4.950071976800006,0.06895420328653812,4.980973819913462
49.9,4.9500672515000055,0.0682727992522019,4.981659949247798
50.0,4.950062619800005,0.06759808216773518,4.982339298032264
