	time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	RATP	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	Vmax_RATP	atp_tot	bounds__lb_EX_adp_fba	bounds__lb_EX_atp_fba	bounds__lb_EX_glc_fba	bounds__lb_EX_pyr_fba	bounds__ub_EX_adp_fba	bounds__ub_EX_atp_fba	bounds__ub_EX_glc_fba	bounds__ub_EX_pyr_fba	c3_tot	dt	fba__ub_R3	fba__ub_default	fba__zero	k_RATP	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
13.700000000000001	13.700000000000001	2.9999924462537173	7.553746287108906e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	7.553175739376933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000044	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999924462537173	-7.553746287108905e-05	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.8	13.8	2.9999972209993384	2.7790006676573695e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	2.7789234413563804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000006	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999972209993384	-2.7790006676573695e-05	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
13.9	13.9	2.99999897764483	1.022355177132331e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	1.0223447251381054e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000007	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.9999897764483	-1.0223551771323309e-05	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.0	14.0	2.9999996238941313	3.7610587421148344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	3.7610445966051746e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000053	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.99999623894131	-3.7610587421148343e-06	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.100000000000001	14.100000000000001	2.999999861638057	1.383619483388544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	1.3836175689883178e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000053	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.99999861638057	-1.3836194833885438e-06	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.200000000000001	14.200000000000001	2.999999949099465	5.0900539142089395e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	5.090051323345373e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000044	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.99999949099465	-5.090053914208939e-07	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.3	14.3	2.9999999812747546	1.872524815571172e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	1.8725244649363192e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999812747546	-1.872524815571172e-07	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.4	14.4	2.9999999931113783	6.888624193646667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	6.888623719115266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0000000000000027	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.99999993111378	-6.888624193646667e-08	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.5	14.5	2.9999999974658227	2.534180216904312e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	2.5341801526836198e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000003	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999974658227	-2.534180216904312e-08	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.600000000000001	14.600000000000001	2.999999999067734	9.322679143517682e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	9.322679056605336e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000002	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999990677342	-9.322679143517681e-09	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.700000000000001	14.700000000000001	2.9999999996570264	3.429746326135902e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	3.4297463143727422e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.000000000000001	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999996570264	-3.429746326135902e-09	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.8	14.8	2.9999999998738156	1.2618313688834527e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	1.2618313672912342e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999987	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999998738154	-1.2618313688834527e-09	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
14.9	14.9	2.9999999999535776	4.642106991363616e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	4.6421069892087e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999987	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999999535774	-4.642106991363616e-10	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
15.0	15.0	2.9999999999829243	1.7074357073834223e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0716473447235296e-27	10.000000000000023	0.0	0.0	0.0	0.0	1.7074357070918886e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.9999999999999987	-1000.0	-1000.0	-1000.0	-1000.0	1000.0	1000.0	1000.0	1000.0	10.000000000000023	0.1	1.0	1000.0	0.0	0.1	-29.999999999829242	-1.7074357073834222e-10	-2.0716473447235296e-26	-100.00000000000023	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
