,time,[ADP],[ATP],[C1__ADP],[C1__ATP],[C1__Fructose],[C1__GADP],[C1__Glucose],[C1__Phosphoglycerate],[C1__Pyruvate],[Glucose],[Pyruvate],[dummy],ADP_Ex,ATP_Ex,C1__R3,C1__R4,C1__R5,C1__R6,C2__R0,C2__R1,C2__R2,C2__R3,Glucose_Ex,Pyruvate_Ex,C1__default_max,C1__default_min,C1__default_rv_min,C2__Km,C3__default_min,C3__default_rv_min,C3__max_default,dt,max_adp,max_atp,max_glucose,max_pyruvate,min_adp,min_atp,min_glucose,min_pyruvate,rateOfADP,rateOfATP,rateOfGlcxt,rateOfPy
8.6,8.6,6.477642295958747e-07,0.02273047231995701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06337286959503524,2.4250109657330854,0.0,0.022730472319957007,0.02273047231995701,0.011365236159978503,0.011365236159978503,0.022730472319957007,0.022730472319957007,0.004209829573061263,1.4723891514584867e-07,0.00440861221859192,0.022730472319957007,0.011365236159978503,0.022730472319957007,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.02273047231995701,0.06337286959503524,1000.0,0.0,-1000.0,0.0,0.0,0.022730472319957007,0.02273047231995701,0.011365236159978503,0.022730472319957007
8.700000000000001,8.700000000000001,6.332095612081918e-07,0.022312718682792554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293296603276635,2.427284012965082,0.0,0.022312718682792554,0.022312718682792554,0.011156359341396275,0.011156359341396277,0.022312718682792554,0.022312718682792554,0.004070365047715029,1.412853734324358e-07,0.004309151183930649,0.022312718682792554,0.011156359341396275,0.022312718682792554,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.022312718682792554,0.06293296603276635,1000.0,0.0,-1000.0,0.0,0.0,0.022312718682792554,0.022312718682792554,0.011156359341396275,0.022312718682792554
8.8,8.8,6.192405498896359e-07,0.021908770125696277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06250297533439267,2.429515284833362,0.0,0.02190877012569628,0.021908770125696277,0.010954385062848137,0.010954385062848139,0.021908770125696277,0.021908770125696277,0.00393732303201562,1.3566714849442155e-07,0.004213348450868199,0.021908770125696277,0.010954385062848137,0.021908770125696277,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.021908770125696277,0.06250297533439267,1000.0,0.0,-1000.0,0.0,0.0,0.02190877012569628,0.021908770125696277,0.010954385062848137,0.021908770125696277
8.9,8.9,6.058243674479854e-07,0.0215179921953865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208253328406611,2.4317061618459324,0.0,0.0215179921953865,0.0215179921953865,0.010758996097693247,0.01075899609769325,0.0215179921953865,0.0215179921953865,0.0038103327725842163,1.303604503498334e-07,0.004121022295274319,0.0215179921953865,0.010758996097693247,0.0215179921953865,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.0215179921953865,0.06208253328406611,1000.0,0.0,-1000.0,0.0,0.0,0.0215179921953865,0.0215179921953865,0.010758996097693247,0.0215179921953865
9.0,9.0,5.929305037556235e-07,0.02113978700574971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06167129373997293,2.433857961065472,0.0,0.021139787005749713,0.02113978700574971,0.010569893502874853,0.010569893502874855,0.02113978700574971,0.02113978700574971,0.0036890488723350097,1.2534350238619748e-07,0.004032002168946927,0.02113978700574971,0.010569893502874853,0.02113978700574971,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.02113978700574971,0.06167129373997293,1000.0,0.0,-1000.0,0.0,0.0,0.021139787005749713,0.02113978700574971,0.010569893502874853,0.02113978700574971
9.1,9.1,5.805305714966186e-07,0.020773590739840725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126892752386096,2.4359719397660466,0.0,0.020773590739840725,0.020773590739840725,0.01038679536992036,0.010386795369920362,0.020773590739840725,0.020773590739840725,0.0035731493084111762,1.205963449437155e-07,0.0039461278902017055,0.020773590739840725,0.01038679536992036,0.020773590739840725,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.020773590739840725,0.06126892752386096,1000.0,0.0,-1000.0,0.0,0.0,0.020773590739840725,0.020773590739840725,0.01038679536992036,0.020773590739840725
9.200000000000001,9.200000000000001,5.685981298717011e-07,0.020418871347010963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06087512139091693,2.4380492988400304,0.0,0.020418871347010967,0.020418871347010963,0.01020943567350548,0.010209435673505482,0.020418871347010963,0.020418871347010963,0.0034623336228116405,1.1610066047382875e-07,0.003863248901284086,0.020418871347010963,0.01020943567350548,0.020418871347010963,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.020418871347010963,0.06087512139091693,1000.0,0.0,-1000.0,0.0,0.0,0.020418871347010967,0.020418871347010963,0.01020943567350548,0.020418871347010963
9.3,9.3,5.571085251886288e-07,0.020075126418167763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06048957707336672,2.440091185974731,0.0,0.020075126418167763,0.020075126418167763,0.01003756320908388,0.010037563209083881,0.020075126418167763,0.020075126418167763,0.0033563212692519833,1.1183961764996275e-07,0.0037832235864582457,0.020075126418167763,0.01003756320908388,0.020075126418167763,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.020075126418167763,0.06048957707336672,1000.0,0.0,-1000.0,0.0,0.0,0.020075126418167763,0.020075126418167763,0.01003756320908388,0.020075126418167763
9.4,9.4,5.460387465161894e-07,0.019741881223787477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06011201039177997,2.442098698616548,0.0,0.019741881223787477,0.019741881223787477,0.009870940611893737,0.009870940611893739,0.019741881223787477,0.019741881223787477,0.0032548501014923745,1.0779773215569866e-07,0.0037059186452465032,0.019741881223787477,0.009870940611893737,0.019741881223787477,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.019741881223787477,0.06011201039177997,1000.0,0.0,-1000.0,0.0,0.0,0.019741881223787477,0.019741881223787477,0.009870940611893737,0.019741881223787477
9.5,9.5,5.353672947977358e-07,0.01941868690075968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059742150428608184,2.444072886738927,0.0,0.01941868690075968,0.01941868690075968,0.009709343450379838,0.00970934345037984,0.01941868690075968,0.01941868690075968,0.0031576749898707583,1.0396074217402632e-07,0.003631208515844117,0.01941868690075968,0.009709343450379838,0.01941868690075968,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.01941868690075968,0.059742150428608184,1000.0,0.0,-1000.0,0.0,0.0,0.01941868690075968,0.01941868690075968,0.009709343450379838,0.01941868690075968
9.600000000000001,9.600000000000001,5.250740640093545e-07,0.019105118775444498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059379738758979096,2.446014755429003,0.0,0.019105118775444494,0.019105118775444498,0.009552559387722247,0.009552559387722247,0.019105118775444494,0.019105118775444494,0.0030645665541210463,1.0031549685738445e-07,0.0035589748442263897,0.019105118775444494,0.009552559387722247,0.019105118775444494,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.019105118775444498,0.059379738758979096,1000.0,0.0,-1000.0,0.0,0.0,0.019105118775444494,0.019105118775444498,0.009552559387722247,0.019105118775444494
9.700000000000001,9.700000000000001,5.151402331125658e-07,0.018800774811498673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059024528734213134,2.447925267306547,0.0,0.01880077481149867,0.018800774811498673,0.009400387405749335,0.009400387405749335,0.01880077481149867,0.01880077481149867,0.0029753100017532114,9.684985627834739e-08,0.00348910599490438,0.01880077481149867,0.009400387405749335,0.01880077481149867,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.018800774811498673,0.059024528734213134,1000.0,0.0,-1000.0,0.0,0.0,0.01880077481149867,0.018800774811498673,0.009400387405749335,0.01880077481149867
9.8,9.8,5.055481676953028e-07,0.01850527417208166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05867628481393039,2.4498053447876966,0.0,0.018505274172081664,0.01850527417208166,0.009252637086040828,0.00925263708604083,0.01850527417208166,0.01850527417208166,0.00288970406234112,9.355260155048798e-08,0.003421496599678415,0.01850527417208166,0.009252637086040828,0.01850527417208166,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.01850527417208166,0.05867628481393039,1000.0,0.0,-1000.0,0.0,0.0,0.018505274172081664,0.01850527417208166,0.009252637086040828,0.01850527417208166
9.9,9.9,4.962813303206023e-07,0.018218255887002523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833478194297701,2.451655872204906,0.0,0.01821825588700252,0.018218255887002523,0.00910912794350126,0.00910912794350126,0.01821825588700252,0.01821825588700252,0.0028075600090188206,9.041335397263167e-08,0.0033560471410899245,0.01821825588700252,0.00910912794350126,0.01821825588700252,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.018218255887002523,0.05833478194297701,1000.0,0.0,-1000.0,0.0,0.0,0.01821825588700252,0.018218255887002523,0.00910912794350126,0.01821825588700252
10.0,10.0,4.87324198712544e-07,0.017939377616225046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999804969727606,2.4534776977936072,0.0,0.01793937761622505,0.017939377616225046,0.008969688808112521,0.008969688808112523,0.017939377616225046,0.017939377616225046,0.0027287007593403043,8.742250219127789e-08,0.0032926635675870073,0.017939377616225046,0.008969688808112521,0.017939377616225046,1000.0,0.0,-1000.0,0.1,0.0,-1000.0,1000.0,1.0,1000.0,0.017939377616225046,0.057999804969727606,1000.0,0.0,-1000.0,0.0,0.0,0.01793937761622505,0.017939377616225046,0.008969688808112521,0.017939377616225046
